#           time             x_1             y_1             x_2                 y_2         theta_1         theta_2              y2         omega_2
     23.70000000     -0.45344392      1.05208095     -1.35545567      0.62036948      6.05447463     42.85789014      0.00000000      0.00000000
     23.80000000     -0.37663185      1.03578299     -0.95145142      0.21750281      6.09373820     43.36991351      0.00000000      0.00000000
     23.90000000     -0.33191295      1.02773384     -0.39722172      0.02986874      6.11645745     43.91694186      0.00000000      0.00000000
     24.00000000     -0.27615662      1.01915737      0.17844196      0.12846094      6.14466443     44.45421863      0.00000000      0.00000000
     24.10000000     -0.17395992      1.00757988      0.64868766      0.43902824      6.19609530     44.94834930      0.96605215      4.71430004
     24.20000000     -0.01778555      1.00007908      0.97055432      0.84781516      6.27429241     45.40023497      1.41793782      4.33909062
     24.30000000      0.18594134      1.00866230      1.15089045      1.27109938      6.37629043     45.81864042      1.83634327      4.03745116
     24.40000000      0.42487482      1.04565065      1.21751544      1.65533979      6.49725394     46.20876183      0.00000000      0.00000000
     24.50000000      0.68322288      1.12031745      1.20703925      1.97214866      6.63181626     46.57256480      0.00000000      0.00000000
     24.60000000      0.94416036      1.23688877      1.15533702      2.21433668      6.77483427     46.91111120      0.00000000      0.00000000
     24.70000000      1.19245302      1.39436748      1.09019724      2.38912561      6.92197785     47.22632462      0.00000000      0.00000000
     24.80000000      1.41622020      1.58779593      1.02887637      2.50973126      7.07000339     47.52163856      0.00000000      0.00000000
     24.90000000      1.60741819      1.80995514      0.98030102      2.58888008      7.21668808     47.80173643      0.00000000      0.00000000
     25.00000000      1.76144140      2.05272803      0.94918926      2.63603452      7.36056700     48.07189259      0.00000000      0.00000000
     25.10000000      1.87643097      2.30789681      0.93961831      2.65772827      7.50062223     48.33729493      0.00000000      0.00000000
     25.20000000      1.95267132      2.56747865      0.95691995      2.65956127      7.63599876     48.60247288      0.00000000      0.00000000
     25.30000000      1.99222358      2.82380351      1.00769497      2.64857962      7.76576903     48.87081930      0.00000000      0.00000000
     25.40000000      1.99879020      3.06955396      1.09813980      2.63500954      7.88876563     49.14421852      0.00000000      0.00000000
     25.50000000      1.97767892      3.29796992      1.23130990      2.63243760      8.00352333     49.42289294      0.00000000      0.00000000
     25.60000000      1.93563386      3.50331058      1.40456618      2.65598118      8.10837184     49.70562233      0.00000000      0.00000000
     25.70000000      1.88032998      3.68143904      1.60866878      2.71904609      8.20166374     49.99036373      0.00000000      0.00000000
     25.80000000      1.81954627      3.83021165      1.82913747      2.83025764      8.28204075     50.27507381      0.00000000      0.00000000
     25.90000000      1.76028455      3.94941998      2.04905843      2.99202265      8.34861613     50.55842836      0.00000000      0.00000000
     26.00000000      1.70814646      4.04030556      2.25178332      3.20098502      8.40101146     50.84024662      0.00000000      0.00000000
     26.10000000      1.66709939      4.10488896      2.42241190      3.44952417      8.43927565     51.12161329      0.00000000      0.00000000
     26.20000000      1.63953759      4.14538923      2.54786960      3.72713937      8.46377078     51.40476107      0.00000000      0.00000000
     26.30000000      1.62641149      4.16395261      2.61611558      4.02082397      8.47513848     51.69265690      0.00000000      0.00000000
     26.40000000      1.62715980      4.16290627      2.61567990      4.31399570      8.47449528     51.98794905      0.00000000      0.00000000
     26.50000000      1.63931406      4.14570914      2.53776231      4.58478856      8.46396591     52.29085256      0.00000000      0.00000000
     26.60000000      1.65832187      4.11801994      2.38259949      4.80752841      8.44717294     52.59708896      0.00000000      0.00000000
     26.70000000      1.67881530      4.08700469      2.16478056      4.96098281      8.42858553     52.89960783      0.00000000      0.00000000
     26.80000000      1.69677410      4.05875287      1.90833531      5.03611762      8.41184703     53.19390307      0.00000000      0.00000000
     26.90000000      1.71022123      4.03689118      1.63689165      5.03419895      8.39901380     53.48047057      0.00000000      0.00000000
     27.00000000      1.71840244      4.02327565      1.36974993      4.96052771      8.39107156     53.76320813      0.00000000      0.00000000
     27.10000000      1.72091106      4.01905108      1.12342829      4.82093283      8.38861493     54.04743339      0.00000000      0.00000000
     27.20000000      1.71726825      4.02517791      0.91455941      4.62154903      8.39217892     54.33889876      0.00000000      0.00000000
     27.30000000      1.70688996      4.04236589      0.76236714      4.37081167      8.40221808     54.64321384      0.00000000      0.00000000
     27.40000000      1.68949465      4.07033072      0.68958136      4.08349932      8.41868512     54.96470245      0.00000000      0.00000000
     27.50000000      1.66622058      4.10621381      0.71884994      3.78607498      8.44007056     55.30374746      0.00000000      0.00000000
     27.60000000      1.64124876      4.14293592      0.86083442      3.51767321      8.46227521     55.65333956      0.00000000      0.00000000
     27.70000000      1.62189764      4.17023418      1.10027302      3.31705908      8.47900607     55.99991371      0.00000000      0.00000000
     27.80000000      1.61541870      4.17916175      1.39989763      3.20266256      8.48452147     56.33144236      0.00000000      0.00000000
     27.90000000      1.62564552      4.16502217      1.72094051      3.16957309      8.47579625     56.64410758      0.00000000      0.00000000
     28.00000000      1.65278531      4.12618857      2.03556478      3.20234883      8.45210701     56.94147080      0.00000000      0.00000000
     28.10000000      1.69487545      4.06178962      2.32549475      3.28569729      8.41363775     57.23101869      0.00000000      0.00000000
     28.20000000      1.74883670      3.97034539      2.57563560      3.40784777      8.36054229     57.52206054      0.00000000      0.00000000
     28.30000000      1.81056617      3.84961765      2.76737313      3.55889367      8.29273233     57.82448068      0.00000000      0.00000000
     28.40000000      1.87405951      3.69849908      2.87372353      3.72441883      8.21075173     58.14538675      0.00000000      0.00000000
     28.50000000      1.93056754      3.52240690      2.86612938      3.87556982      8.11825036     58.48041381      0.00000000      0.00000000
     28.60000000      1.97155389      3.33611790      2.74232618      3.97322864      8.02284192     58.81020799      0.00000000      0.00000000
     28.70000000      1.99407577      3.15382394      2.53561103      3.99450198      7.93096964     59.11799817      0.00000000      0.00000000
     28.80000000      1.99990932      2.98095472      2.28464173      3.93956176      7.84445885     59.40153314      0.00000000      0.00000000
     28.90000000      1.99164101      2.81733614      2.01576970      3.81704500      7.76252225     59.66612939      0.00000000      0.00000000
     29.00000000      1.97109425      2.66119699      1.74531942      3.63537651      7.68375927     59.91799875      0.00000000      0.00000000
     29.10000000      1.93918895      2.51056540      1.48453066      3.40123136      7.60675352     60.16224894      0.00000000      0.00000000
     29.20000000      1.89599177      2.36343485      1.24244066      3.12031723      7.53006434     60.40252717      0.00000000      0.00000000
     29.30000000      1.84062810      2.21763935      1.02679448      2.79873731      7.45206787     60.64097959      0.00000000      0.00000000
     29.40000000      1.77114166      2.07099128      0.84335154      2.44409380      7.37090679     60.87870597      0.00000000      0.00000000
     29.50000000      1.68458519      1.92195884      0.69490966      2.06528487      7.28470776     61.11723541      0.00000000      0.00000000
     29.60000000      1.57733664      1.77036219      0.58225730      1.67128087      7.19182531     61.36030091      0.00000000      0.00000000
     29.70000000      1.44510903      1.61737210      0.50694218      1.27118869      7.09067568     61.61455665      0.00000000      0.00000000
     29.80000000      1.28230954      1.46517681      0.47346646      0.87715225      6.97918739     61.88967110      0.00000000      0.00000000
     29.90000000      1.08095590      1.31728364      0.48957657      0.51089014      6.85419038     62.19908480      0.00000000      0.00000000
     30.00000000      0.83043835      1.18055719      0.56207843      0.21723847      6.71136902     62.56016297      0.00000000      0.00000000
     30.10000000      0.52617004      1.07045469      0.67428990      0.08148528      6.54940379     62.98051997      0.00000000      0.00000000
     30.20000000      0.19748214      1.00977368      0.74813032      0.17503625      6.38208754     63.41499362      0.00000000      0.00000000
     30.30000000     -0.10905087      1.00297524      0.71397183      0.43496676      6.22863282     63.79856534      0.00000000      0.00000000
     30.40000000     -0.37962687      1.03635965      0.58108784      0.75882182      6.09221318     64.12141909      0.00000000      0.00000000
     30.50000000     -0.61929751      1.09829797      0.38069476      1.09436574      5.96836170     64.39871716      0.00000000      0.00000000
     30.60000000     -0.83414387      1.18225304      0.13691931      1.42107575      5.85296402     64.64380270      0.00000000      0.00000000
     30.70000000     -1.02808308      1.28446942     -0.13368372      1.73173867      5.74329542     64.86635924      0.00000000      0.00000000
     30.80000000     -1.20295485      1.40222040     -0.42031856      2.02469967      5.63783614     65.07455597      0.00000000      0.00000000
     30.90000000     -1.35923424      1.53286597     -0.71724502      2.29957963      5.53594474     65.27635579      0.00000000      0.00000000
     31.00000000     -1.49709750      1.67384048     -1.02269086      2.55414630      5.43731459     65.47915585      0.00000000      0.00000000
